id,review_id,product_id,user_id,review_text,rating,review_time,platform,crawl_time,review_length,exclamation_count,repeat_char_ratio,sentiment_score,user_review_count,avg_review_interval_days,label,is_cleaned,is_duplicate,created_at
990,RP10010_841324,P10010,user_97927,还可以吧，不算特别好但也不差,4,2025-11-17 20:46:54,taobao,2026-03-11 20:46:54,14,0,0.0,0.617,138,50.9,0,1,0,2026-03-11 20:47:05
991,RP10010_190509,P10010,user_75627,好好好好好好好好好好！强烈推荐大家购买！！！无敌了！大体满意,5,2026-03-05 20:46:54,taobao,2026-03-11 20:46:54,31,5,0.355,0.954,8,0.3,1,1,0,2026-03-11 20:47:05
992,RP10010_146670,P10010,user_71683,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！；买了三天了，绝了！性价比高,5,2025-06-24 20:46:54,taobao,2026-03-11 20:46:54,41,7,0.098,0.965,7,0.9,1,1,0,2026-03-11 20:47:05
993,RP10010_956957,P10010,user_55627,第三次回购了，一如既往的好，用了一周，可以的，大体满意,4,2025-10-31 20:46:54,taobao,2026-03-11 20:46:54,27,0,0.0,0.724,10,24.2,0,1,0,2026-03-11 20:47:05
994,RP10010_841133,P10010,user_59606,快递包装很严实，没有损坏，好评,5,2025-11-13 20:46:54,taobao,2026-03-11 20:46:54,16,0,0.0,0.406,80,57.7,0,1,0,2026-03-11 20:47:05
995,RP10010_210028,P10010,user_18203,这个产品质量还行，用了几天感觉不错，物流也挺快的！用了一周，好评,5,2026-01-31 20:46:54,taobao,2026-03-11 20:46:54,32,1,0.0,0.336,44,48.7,0,1,0,2026-03-11 20:47:05
996,RP10010_695021,P10010,user_37934,颜色很正，和网上图片一样，值了，推荐！好评,3,2026-01-25 20:46:54,taobao,2026-03-11 20:46:54,21,1,0.0,0.551,96,3.7,0,1,0,2026-03-11 20:47:05
997,RP10010_937719,P10010,user_30831,用了几天感觉还好，没什么大问题～刚收到，整体还行,5,2025-05-18 20:46:54,taobao,2026-03-11 20:46:54,24,0,0.0,0.527,97,56.0,0,1,0,2026-03-11 20:47:05
998,RP10010_102257,P10010,user_44267,第二次购买了，质量稳定，推荐给朋友了...,5,2025-12-22 20:46:54,taobao,2026-03-11 20:46:54,21,0,0.095,0.503,88,35.0,0,1,0,2026-03-11 20:47:05
999,RP10010_395364,P10010,user_33595,比预期的要好，挺惊喜的，下次再来，推荐,5,2025-03-22 20:46:54,taobao,2026-03-11 20:46:54,19,0,0.0,0.533,29,49.9,0,1,0,2026-03-11 20:47:05
1000,RP10010_630964,P10010,user_30051,挺好的一款产品，值得入手购买，回购了！挺满意,5,2026-01-04 20:46:54,taobao,2026-03-11 20:46:54,22,1,0.0,0.672,44,3.0,1,1,0,2026-03-11 20:47:05
1001,RP10011_729790,P10011,user_15206,整体感觉很好，质量也行，推荐大家购买～用了一个月，满意,5,2026-02-02 20:46:55,taobao,2026-03-11 20:46:55,27,0,0.0,0.872,2,6.1,1,1,0,2026-03-11 20:47:05
1002,RP10011_990805,P10011,user_79056,很喜欢，质量也好，下次还来这家，真心推荐...还可以吧,4,2026-01-11 20:46:55,taobao,2026-03-11 20:46:55,27,0,0.074,0.605,23,1.8,1,1,0,2026-03-11 20:47:05
1003,RP10011_745528,P10011,user_54492,做活动买的，性价比很高，划算...用了三天，下次再来 算是合格吧,2,2026-01-01 20:46:55,taobao,2026-03-11 20:46:55,32,0,0.062,0.286,115,34.7,0,1,0,2026-03-11 20:47:05
1004,RP10011_526211,P10011,user_40973,非常满意的一次购物，产品确实不错，用了半个月，必入,5,2025-03-22 20:46:55,taobao,2026-03-11 20:46:55,25,0,0.0,0.708,21,3.3,1,1,0,2026-03-11 20:47:05
1005,RP10011_331571,P10011,user_87143,女朋友很喜欢，说比专柜便宜不少，还会回购,5,2025-12-14 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.364,71,50.8,0,1,0,2026-03-11 20:47:05
1006,RP10011_302338,P10011,user_23500,好评好评好评好评好评好评好评好评好评好评～～～～总体OK,1,2025-04-20 20:46:55,taobao,2026-03-11 20:46:55,28,0,0.107,0.093,11,0.1,1,1,0,2026-03-11 20:47:05
1007,RP10011_693554,P10011,user_85799,必须给满分！这个产品简直无敌了！大家快来买！,1,2025-03-22 20:46:55,taobao,2026-03-11 20:46:55,22,3,0.0,0.096,4,1.2,1,1,0,2026-03-11 20:47:05
1008,RP10011_355664,P10011,user_20977,默认好评默认好评默认好评默认好评默认好评！！！；推荐,5,2025-06-30 20:46:55,taobao,2026-03-11 20:46:55,26,3,0.077,0.902,10,0.9,1,1,0,2026-03-11 20:47:05
1010,RP10011_547558,P10011,user_74050,物流速度很快，产品质量很好，满意，满意,5,2025-10-18 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.651,13,5.4,1,1,0,2026-03-11 20:47:05
1011,RP10011_546820,P10011,user_80649,买给老人用的，操作简单，老人很喜欢，物流不错，还不错,5,2025-08-04 20:46:55,taobao,2026-03-11 20:46:55,26,0,0.0,0.378,127,26.2,0,1,0,2026-03-11 20:47:05
1012,RP10011_362152,P10011,user_86208,产品质量不错，物流也很快，好评，真心推荐,5,2025-09-23 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.815,14,5.6,1,1,0,2026-03-11 20:47:05
1013,RP10011_815798,P10011,user_75931,好评好评好评好评好评好评好评好评好评好评，超赞；大体满意,5,2025-08-15 20:46:55,taobao,2026-03-11 20:46:55,28,0,0.0,0.89,3,0.5,1,1,0,2026-03-11 20:47:05
1014,RP10011_867082,P10011,user_90061,收到货了，包装还可以，但是颜色和图片有点差别...物美价廉,4,2025-12-18 20:46:55,taobao,2026-03-11 20:46:55,29,0,0.069,0.451,114,43.8,0,1,0,2026-03-11 20:47:05
1015,RP10011_412121,P10011,user_66308,质量很好，物流很快，包装完好，满意。,5,2025-04-21 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.894,13,7.5,1,1,0,2026-03-11 20:47:05
1016,RP10011_127998,P10011,user_95324,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！强烈推荐！,5,2025-04-08 20:46:55,taobao,2026-03-11 20:46:55,33,7,0.121,0.933,13,1.5,1,1,0,2026-03-11 20:47:05
1018,RP10011_702254,P10011,user_67315,功能齐全，就是操作稍微复杂了点。用了一个月，总的来说还行！大体满意,3,2025-05-13 20:46:55,taobao,2026-03-11 20:46:55,33,1,0.0,0.668,66,14.2,0,1,0,2026-03-11 20:47:05
1019,RP10011_709842,P10011,user_46928,整体感觉很好，质量也行，推荐大家购买,4,2026-02-12 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.688,46,2.0,1,1,0,2026-03-11 20:47:05
1020,RP10011_683311,P10011,user_64109,功能齐全，就是操作稍微复杂了点，整体还行,4,2025-09-24 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.552,17,47.7,0,1,0,2026-03-11 20:47:05
1021,RP10011_419096,P10011,user_59922,大小合适，颜色也好看，满意，好评,4,2025-06-18 20:46:55,taobao,2026-03-11 20:46:55,16,0,0.0,0.336,95,6.7,0,1,0,2026-03-11 20:47:05
1022,RP10011_244375,P10011,user_88750,好好好好好好好好好好！强烈推荐大家购买！！！必买！,5,2025-12-25 20:46:55,taobao,2026-03-11 20:46:55,26,5,0.423,0.983,2,0.9,1,1,0,2026-03-11 20:47:05
1023,RP10011_947475,P10011,user_90740,不太满意，有点小瑕疵，但不影响使用，总的来说还行,3,2025-08-09 20:46:55,taobao,2026-03-11 20:46:55,24,0,0.0,0.586,80,34.4,0,1,0,2026-03-11 20:47:05
1024,RP10011_522896,P10011,user_99787,不错不错不错不错不错不错不错不错不错不错！用了一个月～～～,5,2025-12-05 20:46:55,taobao,2026-03-11 20:46:55,29,1,0.069,0.016,5,1.2,1,1,0,2026-03-11 20:47:05
1025,RP10011_959502,P10011,user_70783,颜色很正，和网上图片一样，值了，好评,3,2025-03-24 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.805,197,38.7,0,1,0,2026-03-11 20:47:05
1026,RP10011_261400,P10011,user_32186,产品质量不错，物流也很快，好评，必入 满意,5,2025-12-06 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.833,8,3.3,1,1,0,2026-03-11 20:47:05
1027,RP10011_743532,P10011,user_36688,产品质量好，做工精细，好评推荐，真心推荐,4,2025-04-22 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.701,43,6.0,1,1,0,2026-03-11 20:47:05
1028,RP10011_602859,P10011,user_44139,很不错，符合预期，推荐大家买。,5,2025-08-11 20:46:55,taobao,2026-03-11 20:46:55,15,0,0.0,0.568,40,3.6,1,1,0,2026-03-11 20:47:05
1029,RP10011_502834,P10011,user_93276,这个产品质量还行，用了几天感觉不错，物流也挺快的。到手一周，下次再来,4,2025-10-30 20:46:55,taobao,2026-03-11 20:46:55,34,0,0.0,0.33,114,48.5,0,1,0,2026-03-11 20:47:05
1031,RP10011_367196,P10011,user_57156,默认好评默认好评默认好评默认好评默认好评，太好了～挺好,1,2025-04-11 20:46:55,taobao,2026-03-11 20:46:55,27,0,0.0,0.991,5,0.4,1,1,0,2026-03-11 20:47:05
1032,RP10011_114858,P10011,user_24956,质量中等偏上吧，这个价位还可以 ；整体还行,5,2025-04-12 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.679,39,26.3,0,1,0,2026-03-11 20:47:05
1033,RP10011_364335,P10011,user_21234,买给老人用的，操作简单，老人很喜欢，用了一周，还会回购,5,2025-11-27 20:46:55,taobao,2026-03-11 20:46:55,27,0,0.0,0.634,112,13.3,0,1,0,2026-03-11 20:47:05
1034,RP10011_992146,P10011,user_56466,产品非常好用非常满意非常推荐非常喜欢非常棒！！！符合预期,5,2025-06-20 20:46:55,taobao,2026-03-11 20:46:55,29,3,0.069,0.884,9,0.3,1,1,0,2026-03-11 20:47:05
1035,RP10011_458814,P10011,user_12336,服务态度极差极差极差！产品更是一塌糊涂！，必买！，挺满意,5,2026-03-09 20:46:55,taobao,2026-03-11 20:46:55,28,3,0.0,0.892,14,1.3,1,1,0,2026-03-11 20:47:05
1036,RP10011_243989,P10011,user_72080,买给老人用的，操作简单，老人很喜欢；收到两天了，还会回购,4,2025-10-09 20:46:55,taobao,2026-03-11 20:46:55,28,0,0.0,0.445,134,3.4,0,1,0,2026-03-11 20:47:05
1038,RP10011_926103,P10011,user_49876,产品非常好用非常满意非常推荐非常喜欢非常棒，太好了...还不错,5,2025-11-15 20:46:55,taobao,2026-03-11 20:46:55,31,0,0.065,0.051,6,0.5,1,1,0,2026-03-11 20:47:05
1039,RP10011_630960,P10011,user_84871,价格实惠，质量过得去，下次继续～。好评,5,2025-09-05 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.666,90,54.0,0,1,0,2026-03-11 20:47:05
1040,RP10011_268992,P10011,user_74279,产品质量不错，物流也很快，好评，不错,5,2026-02-21 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.739,40,2.6,1,1,0,2026-03-11 20:47:05
1041,RP10011_807063,P10011,user_61202,挺好的，很满意，值得购买推荐，值得购买,4,2026-01-24 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.86,15,3.5,1,1,0,2026-03-11 20:47:05
1042,RP10011_519304,P10011,user_52626,不太满意，有点小瑕疵，但不影响使用,5,2025-10-08 20:46:55,taobao,2026-03-11 20:46:55,17,0,0.0,0.479,47,11.4,0,1,0,2026-03-11 20:47:05
1043,RP10011_953621,P10011,user_14710,整体还行，就是说明书写得不太清楚，物流不错。感觉一般,3,2025-08-10 20:46:55,taobao,2026-03-11 20:46:55,26,0,0.0,0.692,141,40.9,0,1,0,2026-03-11 20:47:05
1044,RP10011_132718,P10011,user_83511,用了几天感觉还好，没什么大问题，好评...感觉一般,4,2025-12-22 20:46:55,taobao,2026-03-11 20:46:55,25,0,0.08,0.199,81,16.6,0,1,0,2026-03-11 20:47:05
1045,RP10011_476039,P10011,user_14568,做工一般，不过功能都正常，凑合用,4,2025-08-07 20:46:55,taobao,2026-03-11 20:46:55,16,0,0.0,0.488,44,48.1,0,1,0,2026-03-11 20:47:05
1046,RP10011_525839,P10011,user_27133,产品质量好，做工精细，好评推荐！收到两天了！还会回购,4,2025-12-01 20:46:55,taobao,2026-03-11 20:46:55,26,2,0.0,0.714,36,7.6,1,1,0,2026-03-11 20:47:05
1047,RP10011_415956,P10011,user_53979,有点色差，但是质量还行，总的来说还行,2,2025-08-03 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.409,27,28.9,0,1,0,2026-03-11 20:47:05
1049,RP10011_735104,P10011,user_68215,颜色很正，和网上图片一样，值了。用了一周。,4,2025-11-03 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.604,50,30.8,0,1,0,2026-03-11 20:47:05
1050,RP10011_371197,P10011,user_87194,买回来发现有个小划痕，不过不明显...入手半月,3,2025-10-27 20:46:55,taobao,2026-03-11 20:46:55,23,0,0.087,0.267,126,38.9,0,1,0,2026-03-11 20:47:05
1051,RP10011_892602,P10011,user_96279,真的太好用了吧！！！后悔没有早点买！！！全五星！..入手半月，太好了,5,2025-09-13 20:46:55,taobao,2026-03-11 20:46:55,35,7,0.171,0.953,12,0.1,1,1,0,2026-03-11 20:47:05
1052,RP10011_466914,P10011,user_11034,满意满意，非常好的一次购物体验，必入,4,2025-08-04 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.917,19,6.3,1,1,0,2026-03-11 20:47:05
1053,RP10011_952688,P10011,user_37160,不要不要不要买！切记切记！垃圾产品！！！满意,5,2025-04-06 20:46:55,taobao,2026-03-11 20:46:55,24,6,0.125,0.934,11,1.1,1,1,0,2026-03-11 20:47:05
1054,RP10011_863201,P10011,user_26489,快递给力，产品也不错，满意的一次购物，下次再来。性价比高,5,2026-01-15 20:46:55,taobao,2026-03-11 20:46:55,28,0,0.0,0.552,48,6.9,0,1,0,2026-03-11 20:47:05
1055,RP10011_319574,P10011,user_36428,服务态度极差极差极差！产品更是一塌糊涂！。到手一周！..基本满意,5,2025-12-04 20:46:55,taobao,2026-03-11 20:46:55,33,3,0.061,0.013,7,0.8,1,1,0,2026-03-11 20:47:05
1057,RP10011_268373,P10011,user_91809,太赞了太赞了！物超所值！买它买它买它！，必买！～还会回购,5,2025-05-12 20:46:55,taobao,2026-03-11 20:46:55,28,4,0.0,0.94,12,1.1,1,1,0,2026-03-11 20:47:05
1058,RP10011_519490,P10011,user_22733,材质摸着挺好的，尺寸也合适，满意，推荐,3,2025-03-21 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.656,81,51.1,0,1,0,2026-03-11 20:47:05
1059,RP10011_959598,P10011,user_50139,已经用了两个月了，暂时没什么问题，物流不错！基本满意,5,2025-05-27 20:46:55,taobao,2026-03-11 20:46:55,26,1,0.0,0.552,21,15.6,0,1,0,2026-03-11 20:47:05
1060,RP10011_441370,P10011,user_70035,完美完美完美！简直太完美了！必须五星好评！，用了一周～～～,5,2025-10-15 20:46:55,taobao,2026-03-11 20:46:55,29,3,0.069,0.915,9,1.5,1,1,0,2026-03-11 20:47:05
1061,RP10011_296069,P10011,user_56324,收到了，东西挺好的，满意好评...刚收到，满意！可以的,5,2025-12-23 20:46:55,taobao,2026-03-11 20:46:55,27,1,0.074,0.692,13,1.3,1,1,0,2026-03-11 20:47:05
1062,RP10011_467690,P10011,user_67468,物流很快，第二天就到了，好评，可以的，推荐,4,2026-02-13 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.538,30,53.8,0,1,0,2026-03-11 20:47:05
1063,RP10011_371960,P10011,user_48615,不太满意，有点小瑕疵，但不影响使用，还会回购,5,2026-01-17 20:46:55,taobao,2026-03-11 20:46:55,22,0,0.0,0.708,117,25.5,0,1,0,2026-03-11 20:47:05
1064,RP10011_134554,P10011,user_35141,挺好的，很满意，值得购买推荐，真心推荐,5,2025-09-08 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.753,13,7.2,1,1,0,2026-03-11 20:47:05
1065,RP10011_400607,P10011,user_35086,挺不错的，比实体店便宜很多，下次还来，好评；不错,4,2025-11-23 20:46:55,taobao,2026-03-11 20:46:55,24,0,0.0,0.451,142,24.3,0,1,0,2026-03-11 20:47:05
1066,RP10011_588759,P10011,user_28701,千万别买！上当受骗！垃圾垃圾垃圾！！入手半月！,5,2026-01-03 20:46:55,taobao,2026-03-11 20:46:55,23,5,0.043,0.1,15,1.3,1,1,0,2026-03-11 20:47:05
1068,RP10011_378035,P10011,user_17520,很喜欢，质量也好，下次还来这家，用了两天，不错；感觉一般,4,2025-10-29 20:46:55,taobao,2026-03-11 20:46:55,28,0,0.0,0.891,13,5.1,1,1,0,2026-03-11 20:47:05
1069,RP10011_410689,P10011,user_96426,之前犹豫很久才买的，现在觉得买对了，用了一周，够用了 基本满意,5,2026-02-08 20:46:55,taobao,2026-03-11 20:46:55,31,0,0.0,0.523,68,18.3,0,1,0,2026-03-11 20:47:05
1070,RP10011_598999,P10011,user_93379,满意满意，非常好的一次购物体验！用了一个月。，符合预期,4,2025-07-11 20:46:55,taobao,2026-03-11 20:46:55,27,1,0.0,0.676,41,1.4,1,1,0,2026-03-11 20:47:05
1071,RP10011_594621,P10011,user_63398,收到了，质量很好，满意好评。用了三天，不错,4,2025-06-23 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.864,41,6.2,1,1,0,2026-03-11 20:47:05
1072,RP10011_756569,P10011,user_31125,还行吧，中规中矩，没有太多惊喜也没有失望。刚收到，整体还行,4,2026-01-27 20:46:55,taobao,2026-03-11 20:46:55,29,0,0.0,0.576,8,45.2,0,1,0,2026-03-11 20:47:05
1073,RP10011_945272,P10011,user_73156,给好评，产品质量好，客服态度也好；刚收到，回购了,5,2025-03-31 20:46:55,taobao,2026-03-11 20:46:55,24,0,0.0,0.651,31,2.6,1,1,0,2026-03-11 20:47:05
1074,RP10011_258005,P10011,user_77433,外观好看，手感不错，就是有点重。,3,2026-01-16 20:46:55,taobao,2026-03-11 20:46:55,16,0,0.0,0.743,65,14.1,0,1,0,2026-03-11 20:47:05
1075,RP10011_500039,P10011,user_45794,差差差！垃圾产品！千万不要买！退款退款！！！可以的,5,2025-04-23 20:46:55,taobao,2026-03-11 20:46:55,27,7,0.185,0.021,6,0.7,1,1,0,2026-03-11 20:47:05
1077,RP10011_669411,P10011,user_43993,有点色差，但是质量还行 ...挺好,4,2025-12-27 20:46:55,taobao,2026-03-11 20:46:55,17,0,0.118,0.673,82,27.2,0,1,0,2026-03-11 20:47:05
1078,RP10011_443993,P10011,user_68216,买回来发现有个小划痕，不过不明显，可以的,5,2025-07-18 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.479,24,54.3,0,1,0,2026-03-11 20:47:05
1079,RP10011_788299,P10011,user_38626,东西不错，跟描述一样，好评 物美价廉,5,2025-11-04 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.631,13,7.8,1,1,0,2026-03-11 20:47:05
1080,RP10011_195999,P10011,user_44740,质量非常好非常好，强烈推荐强烈推荐，五星好评！！！用了一周，绝了...还可以吧,5,2026-02-17 20:46:55,taobao,2026-03-11 20:46:55,40,3,0.1,0.044,8,0.3,1,1,0,2026-03-11 20:47:05
1083,RP10011_436449,P10011,user_57877,材质摸着挺好的，尺寸也合适，满意，够用了，挺满意,5,2026-01-16 20:46:55,taobao,2026-03-11 20:46:55,24,0,0.0,0.45,86,26.5,0,1,0,2026-03-11 20:47:05
1084,RP10011_321122,P10011,user_16733,这个产品质量还行，用了几天感觉不错，物流也挺快的，下次再来 比想象中好,3,2026-01-20 20:46:55,taobao,2026-03-11 20:46:55,35,0,0.0,0.529,178,13.3,0,1,0,2026-03-11 20:47:05
1085,RP10011_172111,P10011,user_49676,之前犹豫很久才买的，现在觉得买对了，刚收到，挺实用；算是合格吧,3,2025-03-12 20:46:55,taobao,2026-03-11 20:46:55,31,0,0.0,0.392,137,23.2,0,1,0,2026-03-11 20:47:05
1086,RP10011_123410,P10011,user_46487,给妈妈买的，她说很实用，挺好,4,2025-03-23 20:46:55,taobao,2026-03-11 20:46:55,15,0,0.067,0.643,79,45.8,0,1,0,2026-03-11 20:47:05
1087,RP10011_653975,P10011,user_45882,收到了，还没用，看着还行，用了再来评价...,3,2025-12-13 20:46:55,taobao,2026-03-11 20:46:55,22,0,0.091,0.604,112,56.4,0,1,0,2026-03-11 20:47:05
1088,RP10011_933050,P10011,user_71619,用了几天感觉还好，没什么大问题，够用了,5,2025-12-24 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.518,153,30.3,0,1,0,2026-03-11 20:47:05
1089,RP10011_507503,P10011,user_65565,不要不要不要买！切记切记！垃圾产品！ 用了半个月，太好了,5,2025-06-14 20:46:55,taobao,2026-03-11 20:46:55,28,3,0.0,0.982,14,0.7,1,1,0,2026-03-11 20:47:05
1090,RP10011_793253,P10011,user_95415,总体来说还是不错的，推荐购买 比想象中好,5,2025-08-22 20:46:55,taobao,2026-03-11 20:46:55,20,0,0.0,0.9,23,54.1,0,1,0,2026-03-11 20:47:05
1092,RP10011_501171,P10011,user_94886,商品质量一般，这个价格也算可以了，挺实用～还不错,5,2026-03-07 20:46:55,taobao,2026-03-11 20:46:55,24,0,0.0,0.351,44,14.6,0,1,0,2026-03-11 20:47:05
1093,RP10011_999321,P10011,user_76618,还行吧，中规中矩，没有太多惊喜也没有失望...收到两天了。 还不错,4,2025-11-30 20:46:55,taobao,2026-03-11 20:46:55,33,0,0.061,0.44,34,38.7,0,1,0,2026-03-11 20:47:05
1094,RP10011_986754,P10011,user_81973,客服态度很好，回复速度也快，可以的,4,2025-07-17 20:46:55,taobao,2026-03-11 20:46:55,17,0,0.0,0.427,91,4.8,0,1,0,2026-03-11 20:47:05
1095,RP10011_624005,P10011,user_59769,太差了！完全就是骗人的！大家别上当！，用了一周！！！,5,2025-06-11 20:46:55,taobao,2026-03-11 20:46:55,26,6,0.077,0.91,2,0.5,1,1,0,2026-03-11 20:47:05
1096,RP10011_568177,P10011,user_46186,产品很好，跟描述的一样，满意，回购了；感觉一般,4,2025-12-20 20:46:55,taobao,2026-03-11 20:46:55,23,0,0.0,0.574,5,7.3,1,1,0,2026-03-11 20:47:05
1097,RP10011_805602,P10011,user_29473,总体来说还是不错的，推荐购买,3,2025-11-09 20:46:55,taobao,2026-03-11 20:46:55,14,0,0.0,0.786,189,18.5,0,1,0,2026-03-11 20:47:05
1099,RP10011_404857,P10011,user_47759,第一次买这个牌子，感觉还行，观望中，总的来说还行。大体满意,5,2025-06-25 20:46:55,taobao,2026-03-11 20:46:55,29,0,0.0,0.44,61,58.4,0,1,0,2026-03-11 20:47:05
1100,RP10011_616009,P10011,user_38876,非常好，质量很好，物流也快，全五星。刚收到,4,2025-04-18 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.656,43,2.8,1,1,0,2026-03-11 20:47:05
1101,RP10012_901465,P10012,user_91244,物流速度很快，产品质量很好，满意，刚收到，不错,4,2025-07-13 20:46:55,taobao,2026-03-11 20:46:55,23,0,0.0,0.778,5,5.7,1,1,0,2026-03-11 20:47:05
1102,RP10012_668987,P10012,user_28729,东西很好，很喜欢，会再来买的，推荐；还可以吧,5,2025-08-24 20:46:55,taobao,2026-03-11 20:46:55,22,0,0.0,0.634,41,0.7,1,1,0,2026-03-11 20:47:05
1103,RP10012_135744,P10012,user_26455,东西还行，质量可以，价格也合适，不错,4,2025-08-13 20:46:55,taobao,2026-03-11 20:46:55,18,0,0.0,0.736,13,6.9,1,1,0,2026-03-11 20:47:05
1104,RP10012_563163,P10012,user_85684,必须给满分！这个产品简直无敌了！大家快来买！..到手一周，强烈推荐！,1,2025-04-29 20:46:55,taobao,2026-03-11 20:46:55,35,4,0.057,0.109,6,0.3,1,1,0,2026-03-11 20:47:05
1105,RP10012_419580,P10012,user_93659,总体来说还是不错的，推荐购买，整体还行,2,2025-03-26 20:46:55,taobao,2026-03-11 20:46:55,19,0,0.0,0.632,192,16.4,0,1,0,2026-03-11 20:47:05
1106,RP10012_639790,P10012,user_35464,和朋友买的一样，质量确实不错！挺满意,5,2025-05-11 20:46:55,taobao,2026-03-11 20:46:55,18,1,0.0,0.677,163,14.8,0,1,0,2026-03-11 20:47:05
1107,RP10012_221737,P10012,user_25960,配送速度快，东西也还行，满意～刚收到，物流不错,5,2025-12-28 20:46:55,taobao,2026-03-11 20:46:55,23,0,0.0,0.488,36,11.1,0,1,0,2026-03-11 20:47:05
1108,RP10012_974153,P10012,user_62126,东西还行，质量可以，价格也合适，推荐；不错,4,2026-01-10 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.623,37,3.9,1,1,0,2026-03-11 20:47:05
1109,RP10012_869780,P10012,user_68815,快递包装很严实，没有损坏，好评。,3,2025-11-04 20:46:55,taobao,2026-03-11 20:46:55,16,0,0.0,0.433,196,54.2,0,1,0,2026-03-11 20:47:05
1110,RP10012_419103,P10012,user_96031,等了三天到的，包装完好，产品没问题...中规中矩,4,2025-12-10 20:46:55,taobao,2026-03-11 20:46:55,25,1,0.08,0.549,14,18.3,0,1,0,2026-03-11 20:47:05
1111,RP10012_282022,P10012,user_94010,太棒了太棒了！！！这是我买过最好的产品，没有之一！！！超赞；整体还行,5,2026-01-07 20:46:55,taobao,2026-03-11 20:46:55,35,6,0.114,0.886,13,1.2,1,1,0,2026-03-11 20:47:05
1112,RP10012_624977,P10012,user_58835,质量非常好非常好，强烈推荐强烈推荐，五星好评！！！刚收到，无敌了，整体还行,5,2025-05-11 20:46:55,taobao,2026-03-11 20:46:55,38,3,0.053,0.024,11,0.7,1,1,0,2026-03-11 20:47:05
1113,RP10012_739441,P10012,user_58538,太差了！完全就是骗人的！大家别上当！，太好了,5,2025-08-30 20:46:55,taobao,2026-03-11 20:46:55,22,3,0.0,0.954,13,0.9,1,1,0,2026-03-11 20:47:05
1114,RP10012_980030,P10012,user_75245,很好用，质量也不错，推荐。,4,2025-06-10 20:46:55,taobao,2026-03-11 20:46:55,13,0,0.0,0.816,37,2.4,1,1,0,2026-03-11 20:47:05
1115,RP10012_965178,P10012,user_13313,完美完美完美！简直太完美了！必须五星好评！，强烈推荐！,5,2025-08-20 20:46:55,taobao,2026-03-11 20:46:55,27,4,0.0,0.95,11,1.1,1,1,0,2026-03-11 20:47:05
1116,RP10012_220174,P10012,user_11338,一般般吧，没有想象中那么好，凑合用，推荐，好评,5,2025-09-11 20:46:55,taobao,2026-03-11 20:46:55,23,0,0.043,0.249,123,25.7,0,1,0,2026-03-11 20:47:05
1117,RP10012_878714,P10012,user_16344,太赞了太赞了！物超所值！买它买它买它！，必买！,5,2025-08-27 20:46:55,taobao,2026-03-11 20:46:55,23,4,0.0,0.922,12,0.8,1,1,0,2026-03-11 20:47:05
1119,RP10012_287532,P10012,user_57539,收到货了，包装还可以，但是颜色和图片有点差别，够用了 基本满意,5,2025-04-11 20:46:55,taobao,2026-03-11 20:46:55,31,0,0.0,0.473,40,41.4,0,1,0,2026-03-11 20:47:05
1120,RP10012_173879,P10012,user_98040,产品和描述基本一致，做工还行，好评 ～挺好,3,2025-10-08 20:46:55,taobao,2026-03-11 20:46:55,21,0,0.0,0.424,77,42.1,0,1,0,2026-03-11 20:47:05
1121,RP10012_564272,P10012,user_95032,产品质量好，做工精细，好评推荐，必入,5,2025-09-04 20:46:56,taobao,2026-03-11 20:46:56,18,0,0.0,0.822,17,7.6,1,1,0,2026-03-11 20:47:05
1122,RP10012_432909,P10012,user_70002,味道有点大，放了两天就好了～，挺好,4,2025-08-02 20:46:56,taobao,2026-03-11 20:46:56,17,0,0.0,0.314,170,12.1,0,1,0,2026-03-11 20:47:05
